par,timeframe,variante,contexto,n_treino,taxa_treino,p_bin_treino,exp_r_treino,p_r_treino,n_teste,taxa_teste,p_bin_teste,exp_r_teste,p_r_teste,breakeven,candidata_binaria,candidata_tradicional,aprovada_binaria,aprovada_tradicional
AUDUSD,H1,inside_bar_baixa@livre,a_favor,1695,0.48908554572271384,0.9999244459640891,-0.06537102473498234,0.9736201934944458,933,0.47481243301178994,0.9998915253748537,-0.017075773745997867,0.6446466621714535,0.53475935828877,False,False,False,False
AUDUSD,H1,inside_bar_baixa@livre,contra,1666,0.514405762304922,0.9544116781553107,-0.0639569635385535,0.9699622690477941,954,0.5283018867924528,0.6674583102325575,0.01975051975051975,0.3333344319632382,0.53475935828877,False,False,False,False
AUDUSD,H1,rompimento@reversao,todos,760,0.4421052631578947,0.9999998699495355,-0.18396846254927726,0.9999215676291555,619,0.48303715670436187,0.9955621300600093,-0.02403846153846154,0.6651997471534044,0.53475935828877,False,False,False,False
AUDUSD,H1,rompimento@reversao,a_favor,550,0.4618181818181818,0.999737012454516,-0.14519056261343014,0.9938978713816544,443,0.4785553047404063,0.9921570910463726,0.002242152466367713,0.48667484029509944,0.53475935828877,False,False,False,False
AUDUSD,H1,rompimento@reversao,contra,210,0.3904761904761905,0.9999899006076816,-0.2857142857142857,0.9992873917094587,176,0.4943181818181818,0.875092763518328,-0.0898876404494382,0.8064740123757963,0.53475935828877,False,False,False,False
AUDUSD,H1,rompimento@rompimento,todos,794,0.4672544080604534,0.9999393098145435,-0.10566037735849057,0.9848329329918833,622,0.5016077170418006,0.9551027451678431,-0.028846153846153848,0.6959111181367152,0.53475935828877,False,False,False,False
AUDUSD,H1,rompimento@rompimento,a_favor,569,0.46572934973637964,0.9995786032938728,-0.07894736842105263,0.9129597602558086,439,0.5125284738041003,0.836879896597168,-0.013605442176870748,0.5801905350368265,0.53475935828877,False,False,False,False
AUDUSD,H1,rompimento@rompimento,contra,225,0.4711111111111111,0.9760656075039139,-0.17333333333333334,0.9729019056168652,183,0.47540983606557374,0.9537144627722447,-0.06557377049180328,0.7374580379225162,0.53475935828877,False,False,False,False
AUDUSD,H1,rompimento@livre,todos,2616,0.4648318042813456,0.9999999999996482,-0.09451219512195122,0.9997762555447178,1766,0.4626274065685164,0.9999999994407478,-0.14382402707275804,0.9999958174413341,0.53475935828877,False,False,False,False
AUDUSD,H1,rompimento@livre,a_favor,1969,0.4570848146267141,0.9999999999977717,-0.0951417004048583,0.9989181740837028,1315,0.4615969581749049,0.9999999531094934,-0.1279333838001514,0.9996678820376651,0.53475935828877,False,False,False,False
AUDUSD,H1,rompimento@livre,contra,645,0.48992248062015503,0.9898223519926551,-0.08978328173374613,0.9506220379344515,451,0.4656319290465632,0.9985873058399575,-0.1902654867256637,0.9987240007670556,0.53475935828877,False,False,False,False
