par,timeframe,padrao,direcao,sessao,contexto,ocorrencias,taxa_acerto,ic_inf,ic_sup,breakeven,p_binaria,taxa_treino,taxa_teste,r_treino,r_teste,p_treino,p_teste,p_bin_treino,p_bin_teste,periodos_ok,expectativa_r,r_ic_inf,r_ic_sup,p_tradicional,aprovado_binaria,aprovado_tradicional,margem_breakeven,estavel_binaria,estavel_tradicional,borda_binaria,borda_tradicional
USDCAD,M5,estrela,baixa,ny,contra,782,0.5396419437340153,0.504599341909076,0.5742969791033619,0.53475935828877,0.4062961374787546,0.527542372881356,0.5580645161290323,-0.11988407586034971,0.12140575079872204,0.9718606742368722,0.07027919602014947,0.6410857546062771,0.2221112029252868,True,-0.023920015194162342,-0.12834510897779183,0.07579513970035737,0.6835371655145921,False,False,0.0048825854452453354,False,False,False,False
EURUSD,M5,inside_bar,baixa,asia,contra,9985,0.5211817726589885,0.5113771337871535,0.5309701195698879,0.53475935828877,0.9968211707602862,0.5283806343906511,0.5145388022337762,-0.013352506162695153,-0.03403289846851957,0.7456543291328913,0.961236993035024,0.8158889707822345,0.9983224150148187,True,-0.024121295658166782,-0.050113222408191396,0.0030520823077680418,0.9581339656515139,False,False,-0.013577585629781508,False,False,False,False
AUDUSD,M15,cruzamento_emas,baixa,ny,contra,616,0.5032467532467533,0.4638653993701093,0.5425878637072111,0.53475935828877,0.946004764253136,0.5202156334231806,0.4775510204081633,-0.06648936170212766,0.04081632653061224,0.822745173408574,0.32782246000045207,0.7305022815530646,0.9683590176731011,True,-0.024154589371980676,-0.13526570048309178,0.08695652173913043,0.6655783920527076,False,False,-0.031512605042016695,False,False,False,False
AUDUSD,H1,inside_bar,alta,londres,contra,906,0.4867549668874172,0.4543333250049208,0.519288452979226,0.53475935828877,0.9982852469111438,0.48987108655616945,0.4820936639118457,-0.027624309392265192,-0.019230769230769232,0.6764376039877174,0.6026329821609291,0.9837299610658081,0.98039095073926,True,-0.024255788313120176,-0.11686879823594266,0.06504961411245866,0.6982276877546431,False,False,-0.048004391401352764,False,False,False,False
USDCAD,M5,harami,alta,londres,contra,2662,0.5206611570247934,0.5016673660200763,0.5395954028651602,0.53475935828877,0.930197199458745,0.5186799501867995,0.5236742424242424,-0.058569667077681874,0.027052238805970148,0.9547616604922395,0.26705901172914814,0.9060014558478762,0.7743730161210032,True,-0.024498886414253896,-0.0779510022271715,0.025612472160356347,0.817140343952132,False,False,-0.01409820126397654,False,False,False,False
USDJPY,M15,engolfo,alta,londres_ny,a_favor,1383,0.5003615328994938,0.4740454587839418,0.5266756041707599,0.53475935828877,0.9951860039613566,0.4913494809688581,0.5155038759689923,0.002296211251435132,-0.06976744186046512,0.4809178566117075,0.872807661184745,0.9952505027821177,0.8215232498354057,True,-0.024513338139870222,-0.10021629416005767,0.04686373467916366,0.7419066534365495,False,False,-0.03439782538927616,False,False,False,False
USDJPY,H1,inside_bar,baixa,londres,contra,1177,0.4468988954970263,0.4187141862307984,0.47542909687781004,0.53475935828877,0.999999999334199,0.4395770392749245,0.4563106796116505,-0.09818731117824774,0.06976744186046512,0.9665350111793899,0.13552936080554379,0.9999996138705534,0.9998457762096067,True,-0.02461799660441426,-0.1035653650254669,0.05439303904923565,0.7260256264140232,False,False,-0.08786046279174364,False,False,False,False
USDCHF,H1,rsi_extremo,baixa,ny,contra,203,0.5665024630541872,0.4977219250289768,0.6328128340756071,0.53475935828877,0.2016394634356009,0.5897435897435898,0.5348837209302325,-0.10256410256410256,0.08139534883720931,0.7885281996288289,0.30186641421924926,0.1355970952713178,0.5430689365550601,True,-0.024630541871921183,-0.21674876847290642,0.16748768472906403,0.598235824192775,False,False,0.031743104765417196,False,False,False,False
EURUSD,M15,divergencia_rsi,alta,asia,contra,359,0.5153203342618384,0.4637350846661246,0.566581186345882,0.53475935828877,0.785737234312325,0.5328467153284672,0.5045045045045045,-0.07857142857142857,0.008968609865470852,0.7478114208145179,0.46248552864813297,0.5526673760087335,0.834253279883882,True,-0.024793388429752067,-0.17355371900826447,0.12396694214876033,0.6313542542746405,False,False,-0.01943902402693154,False,False,False,False
EURUSD,M5,estrela,alta,londres,contra,836,0.4988038277511962,0.46499361298430886,0.5326249851701472,0.53475935828877,0.982864328473483,0.5012594458438288,0.49658314350797267,0.04477611940298507,-0.08783783783783784,0.2653939732247074,0.9094808937678249,0.9173861745072095,0.9505403821788293,True,-0.024822695035460994,-0.11702127659574468,0.07092198581560284,0.6961327161928176,False,False,-0.03595553053757378,False,False,False,False
GBPUSD,M5,divergencia_rsi,alta,londres_ny,a_favor,238,0.49159663865546216,0.42872260491706604,0.5547376337884666,0.53475935828877,0.9190937323561406,0.5036496350364964,0.4752475247524752,0.036497469196527056,-0.10891089108910891,0.38212540017054414,0.7856005387476298,0.7927985447531477,0.9028508731196455,True,-0.02495125209572915,-0.2006834696689509,0.1507809654774926,0.6080362589361659,False,False,-0.04316271963330781,False,False,False,False
USDCAD,M15,pinca,alta,londres,contra,713,0.5189340813464236,0.4822565834166384,0.5554086487874517,0.53475935828877,0.8118928643304325,0.509478672985782,0.5326460481099656,-0.061611374407582936,0.02711864406779661,0.8180336121240094,0.3720830373164042,0.8621016429558086,0.5526430951362504,True,-0.02510460251046025,-0.1297071129707113,0.0794979079497908,0.6836329648871025,False,False,-0.015825276942346367,False,False,False,False
USDCAD,M15,engolfo,baixa,ny,contra,976,0.5102459016393442,0.47890537178622244,0.5415060935788697,0.53475935828877,0.9413918933411344,0.5158597662771286,0.5013262599469496,-0.12283897411604167,0.12882127080168576,0.9861469136745332,0.042616217278730155,0.8335699125334541,0.9118669203108641,True,-0.025513226336634835,-0.11122751205092055,0.06171280385160935,0.7151819674895996,False,False,-0.024513456649425724,False,False,False,False
USDJPY,M15,inside_bar,alta,londres_ny,contra,2956,0.5223274695534507,0.5043035270492895,0.5402934562136565,0.53475935828877,0.9151539184230731,0.49658434051497635,0.5688509021842355,-0.1574267782426778,0.21280014851135173,0.999999817514492,1.4170097924227176e-06,0.9996070971202419,0.014247762009039116,True,-0.025541226557235643,-0.07541273642280096,0.024754700695119983,0.8391931411108309,False,False,-0.012431888735319307,False,False,False,False
USDJPY,M15,estrela,alta,londres_ny,a_favor,310,0.4870967741935484,0.4319553586485482,0.5425540639431604,0.53475935828877,0.9588645208526401,0.4810810810810811,0.496,-0.07567567567567568,0.047619047619047616,0.7702093907563282,0.35516311768997716,0.9377392594248487,0.8311115466682903,True,-0.02572347266881029,-0.18006430868167203,0.1382636655948553,0.6263120636212551,False,False,-0.04766258409522156,False,False,False,False
EURUSD,M5,inside_bar,alta,asia,contra,8953,0.5166983134144979,0.506342150753287,0.5270401527489754,0.53475935828877,0.9997031342482277,0.5213779623747862,0.5127572016460905,-0.0019258545979778526,-0.045730473492513156,0.5349804298890145,0.9892739882418248,0.9583060308519838,0.9989895143519254,True,-0.025725593667546173,-0.056076846965699194,0.002638522427440633,0.9596096203118489,False,False,-0.01806104487427207,False,False,False,False
USDCAD,M15,inside_bar,alta,londres_ny,contra,2612,0.5153139356814701,0.49613967776365986,0.5344432154503908,0.53475935828877,0.9778304051808528,0.5111512959614225,0.5225603357817419,-0.02563891555684771,-0.027196652719665274,0.7717898970473512,0.7251724229668768,0.9744775599047967,0.7845765372955406,True,-0.02620709439227449,-0.07783596392068846,0.026447272257749486,0.8302606607992924,False,False,-0.019445422607299867,False,False,False,False
USDJPY,M15,pinca,alta,asia,a_favor,998,0.48096192384769537,0.4500960313547827,0.5119738154603697,0.53475935828877,0.9997028282530264,0.45980707395498394,0.5159574468085106,-0.054140127388535034,0.018421052631578946,0.8344310285872323,0.4004174574241806,0.9999222849197796,0.7831946506147616,True,-0.026785714285714284,-0.11011904761904762,0.0625,0.7274138041067573,False,False,-0.0537974344410746,False,False,False,False
USDCAD,H1,rompimento,baixa,londres_ny,contra,409,0.508557457212714,0.46025380977341807,0.5567018516565068,0.53475935828877,0.8668713029909669,0.48484848484848486,0.5393258426966292,-0.19827586206896552,0.19662921348314608,0.9879344561991209,0.038331086729098844,0.9435563966482635,0.48195576455357797,True,-0.026829268292682926,-0.16585365853658537,0.12682926829268293,0.6502763536562974,False,False,-0.026201901076056022,False,False,False,False
AUDUSD,M15,inside_bar,baixa,ny,a_favor,2693,0.506869662086892,0.48799085211916393,0.525728901364669,0.53475935828877,0.9982401345116307,0.5079075425790754,0.5052430886558628,-0.0716435881998796,0.043478260869565216,0.9822718499311315,0.16137272791923898,0.9862976743692642,0.9741715959828894,True,-0.026848105921294593,-0.08091210003677823,0.027243471864655974,0.8404855248339637,False,False,-0.027889696201877978,False,False,False,False
USDJPY,H1,engolfo,alta,londres_ny,a_favor,367,0.5640326975476839,0.5128950690534271,0.6138437269524559,0.53475935828877,0.1418137586547932,0.5245098039215687,0.6134969325153374,0.04854368932038835,-0.12195121951219512,0.31378242208973006,0.8721559043667433,0.6424309139619598,0.02590332939667573,True,-0.02702702702702703,-0.16486486486486487,0.11891891891891893,0.6440851932898877,False,False,0.029273339258913955,False,False,False,False
EURUSD,M15,harami,alta,londres_ny,a_favor,515,0.4912621359223301,0.4483103449970731,0.534343315679048,0.53475935828877,0.9783617887259486,0.48717948717948717,0.49466192170818507,0.04680851063829787,-0.08833922261484099,0.3085065413196631,0.858382226565941,0.9361754572971699,0.9202011784629645,True,-0.02702702702702703,-0.14285714285714285,0.10038610038610038,0.66906540767919,False,False,-0.04349722236643988,False,False,False,False
USDJPY,M5,estrela,baixa,londres,a_favor,916,0.4836244541484716,0.45139826990387205,0.5159874141046938,0.53475935828877,0.9991307994686904,0.4854202401372213,0.4804804804804805,-0.08983050847457627,0.08358208955223881,0.9427646667799982,0.14495272907975162,0.9923860839100233,0.9792413540155077,True,-0.02702702702702703,-0.11783783783783784,0.06054054054054054,0.720653932439255,False,False,-0.051134904140298365,False,False,False,False
USDJPY,M5,divergencia_rsi,baixa,ny,contra,1232,0.5146103896103896,0.48670043999150747,0.5424295100866791,0.53475935828877,0.9258872011736347,0.5231416549789621,0.5028901734104047,-0.03867403314917127,-0.011299435028248588,0.7710818509652424,0.5731420328300596,0.7453498273851953,0.9330132081517115,True,-0.027091633466135457,-0.10358565737051793,0.05179282868525897,0.7526785011997719,False,False,-0.02014896867838034,False,False,False,False
GBPUSD,M15,cruzamento_emas,baixa,ny,a_favor,329,0.45592705167173253,0.40292691033324957,0.5099445206995574,0.53475935828877,0.9982381040037356,0.4251207729468599,0.5081967213114754,-0.1346153846153846,0.1557377049180328,0.9221686874115609,0.12147035258589138,0.9993793845252793,0.7517011324754932,True,-0.02727272727272727,-0.17272727272727273,0.12727272727272726,0.6375690994803502,False,False,-0.07883230661703744,False,False,False,False
EURUSD,M5,estrela,baixa,londres,a_favor,759,0.48484848484848486,0.44945957953735793,0.5203899878477753,0.53475935828877,0.9973605490569093,0.49421965317919075,0.47699757869249393,0.011428571428571429,-0.060240963855421686,0.44021079451466644,0.8105574950615667,0.941144360700854,0.991793613524298,True,-0.027450980392156862,-0.12156862745098039,0.0784313725490196,0.7054427551768954,False,False,-0.04991087344028511,False,False,False,False
USDJPY,M15,pinca,baixa,ny,contra,693,0.5007215007215007,0.46359387455961726,0.5378411720888591,0.53475935828877,0.9665950779958062,0.5134474327628362,0.4823943661971831,-0.14870927048559607,0.14736842105263157,0.9868398039456818,0.044793231131365296,0.8195974121747156,0.9661304537344073,True,-0.027470560588476994,-0.1336206896551724,0.07327586206896551,0.6970384034231194,False,False,-0.03403785756726929,False,False,False,False
USDCAD,M5,estrela,alta,londres_ny,a_favor,876,0.5057077625570776,0.47264682290785776,0.5387188611023088,0.53475935828877,0.9604942413987767,0.49230769230769234,0.5252808988764045,-0.07721929059595783,0.04456824512534819,0.8984782654044368,0.27776991849204496,0.9762993435175213,0.6600566248417794,True,-0.02753551181874322,-0.11824086265330354,0.062455560225621,0.7196733120481832,False,False,-0.02905159573169236,False,False,False,False
USDCAD,M5,harami,alta,londres,a_favor,2496,0.5100160256410257,0.490404299836778,0.5295969685730945,0.53475935828877,0.9937272734790915,0.49801324503311256,0.5283975659229209,-0.09783322390019698,0.07915831663326653,0.9972007944904093,0.04143424799008688,0.9980449616138191,0.6674901593152287,True,-0.027766759222530742,-0.08131693772312575,0.02578341927806426,0.8395316172967098,False,False,-0.02474333264774431,False,False,False,False
GBPUSD,M15,inside_bar,baixa,londres_ny,contra,3152,0.4930203045685279,0.47558591874803524,0.5104716825053426,0.53475935828877,0.9999987601011795,0.4889112903225806,0.5,-0.05835010060362173,0.023829787234042554,0.9690632083053886,0.2830316042882017,0.999980320292665,0.9919915466612261,True,-0.027821688270629148,-0.07526873221625036,0.019625355674991966,0.8673683392625473,False,False,-0.04173905372024206,False,False,False,False
USDJPY,M5,pinca,baixa,londres_ny,contra,1947,0.48638931689779147,0.4642368884376304,0.5085953477441663,0.53475935828877,0.9999912942517314,0.4906779661016949,0.47979139504563234,-0.0698840133665967,0.03622250970245795,0.958773156837992,0.240347126639398,0.9988976317100802,0.9989786303531352,True,-0.028122128268643933,-0.08770328381547245,0.035641547861507125,0.8125865263232802,False,False,-0.0483700413909785,False,False,False,False
EURUSD,M15,cruzamento_emas,baixa,asia,contra,953,0.4837355718782791,0.4521366242580049,0.5154651140297493,0.53475935828877,0.9992788761462861,0.497737556561086,0.47162426614481406,-0.05829596412556054,-0.0019455252918287938,0.8112239585625175,0.512428544141446,0.9459582273049298,0.9981433086816581,True,-0.028125,-0.11875,0.06875,0.732418482413888,False,False,-0.05102378641049088,False,False,False,False
USDCHF,H1,inside_bar,baixa,ny,a_favor,984,0.5467479674796748,0.515522340686495,0.5776100128693393,0.53475935828877,0.2352641242547812,0.530827067669173,0.5799373040752351,-0.011976047904191617,-0.06191950464396285,0.5867863242320868,0.7875351378805735,0.5959944549029179,0.058899822179606535,True,-0.028254288597376387,-0.11309283551967696,0.05953582240161453,0.7366365626585587,False,False,0.011988609190904831,False,False,False,False
USDCHF,H1,harami,alta,londres,a_favor,246,0.4878048780487805,0.42601138027636354,0.549973390112341,0.53475935828877,0.9381073502498759,0.49324324324324326,0.47959183673469385,0.006711409395973154,-0.08163265306122448,0.47705746315255476,0.7188692091244318,0.8631815216683861,0.8840733813642463,True,-0.02834008097165992,-0.19838056680161945,0.1417004048582996,0.6241005283064691,False,False,-0.04695448023998949,False,False,False,False
GBPUSD,M5,divergencia_rsi,baixa,ny,contra,1145,0.503056768558952,0.47413442618803275,0.5319586686826777,0.53475935828877,0.985309903104257,0.5166908563134979,0.4824561403508772,-0.10345008227718672,0.08457318634361569,0.9767339501541367,0.10368093224530248,0.8386833487211746,0.9887942542597965,True,-0.028467504007219868,-0.10699618122219015,0.05376385089229786,0.7554737228446796,False,False,-0.03170258972981799,False,False,False,False
USDCAD,M15,doji,baixa,londres,contra,1428,0.49369747899159666,0.4678181773945257,0.519610598403861,0.53475935828877,0.9991366593989813,0.4958382877526754,0.4906303236797274,-0.058056872037914695,0.013513513513513514,0.8868197163792366,0.4084921960394044,0.9891339600157312,0.9854616514412273,True,-0.028551532033426183,-0.09958217270194986,0.04253133704735347,0.7794242950808801,False,False,-0.04106187929717331,False,False,False,False
GBPUSD,H1,doji,baixa,londres_ny,contra,210,0.5333333333333333,0.46586592019407264,0.5996031430886418,0.53475935828877,0.5446466379436652,0.5257731958762887,0.5398230088495575,-0.10309278350515463,0.035398230088495575,0.7680747285072129,0.396646282219536,0.6107126872308726,0.49544744671121854,True,-0.02857142857142857,-0.2,0.15714285714285714,0.615567453233216,False,False,-0.0014260249554366444,False,False,False,False
