par,timeframe,padrao,direcao,sessao,contexto,ocorrencias,taxa_acerto,ic_inf,ic_sup,breakeven,p_binaria,expectativa_r,r_ic_inf,r_ic_sup,p_tradicional,aprovado_binaria,aprovado_tradicional,margem_breakeven,borda_binaria,borda_tradicional
EURUSD,M5,marubozu,alta,pos_ny,contra,894,0.5111856823266219,0.47844066415860137,0.5438349835111663,0.53475935828877,0.9259035186218905,-0.15442764578833693,-0.2386609071274298,-0.06695464362850972,0.9997373945094539,False,False,-0.0235736759621481,False,False
EURUSD,M5,piercing_nuvem,alta,londres_ny,a_favor,210,0.49523809523809526,0.428311604646329,0.562335672027569,0.53475935828877,0.8881695492483305,-0.15517034414887443,-0.33183371191979455,0.016425345438863776,0.9522283747076307,False,False,-0.039521263050674715,False,False
EURUSD,M5,tres_velas,alta,asia,a_favor,1077,0.4596100278551532,0.4300423548399654,0.4894648038742038,0.53475935828877,0.9999996605708379,-0.15625,-0.23345588235294118,-0.07628676470588236,0.9999292859704744,False,False,-0.07514933043361677,False,False
EURUSD,M5,doji,alta,ny,contra,2986,0.49464166108506363,0.476727262289732,0.5125698290641948,0.53475935828877,0.9999947792409416,-0.15683444975313934,-0.2039311006769345,-0.10842127590280799,0.9999999999178353,False,False,-0.04011769720370634,False,False
EURUSD,M5,rompimento,baixa,pos_ny,contra,676,0.45710059171597633,0.41989583083081716,0.4947901606640067,0.53475935828877,0.999977531118476,-0.1591240875912409,-0.25547445255474455,-0.058394160583941604,0.9989537203070764,False,False,-0.07765876657279364,False,False
EURUSD,M5,marubozu,alta,pos_ny,a_favor,965,0.46321243523316064,0.431959158414842,0.49475743762510915,0.53475935828877,0.9999962906436757,-0.16096579476861167,-0.2454728370221328,-0.079476861167002,0.9999125269103615,False,False,-0.07154692305560933,False,False
EURUSD,M5,rsi_extremo,alta,ny,contra,978,0.5081799591002045,0.47687711745730116,0.539418792494615,0.53475935828877,0.9551891594754893,-0.16103076356526563,-0.24168503763600566,-0.0763533072663957,0.9999164879419327,False,False,-0.026579399188565445,False,False
EURUSD,M5,divergencia_rsi,alta,asia,a_favor,316,0.5063291139240507,0.45146120088452457,0.5610449952000877,0.53475935828877,0.8575713272842898,-0.165625,-0.315625,-0.025,0.9857610861171517,False,False,-0.028430244364719304,False,False
EURUSD,M5,doji,alta,ny,a_favor,2774,0.4823359769286229,0.4637783572070876,0.5009424515745607,0.53475935828877,0.9999999854207702,-0.16607081687216907,-0.21492523387546703,-0.11878919847524028,0.9999999999698443,False,False,-0.05242338136014707,False,False
EURUSD,M5,rompimento,baixa,ny,a_favor,3824,0.44142259414225943,0.4257508586608449,0.4572119012079971,0.53475935828877,1.0,-0.1695439472848034,-0.21090549126202213,-0.1284091179609716,0.9999999999999979,False,False,-0.09333676414651054,False,False
EURUSD,M5,inside_bar,alta,ny,a_favor,5947,0.4873045232890533,0.4746131503969584,0.5000122868550829,0.53475935828877,0.9999999999998928,-0.1705489374216424,-0.20352760070250384,-0.13731962354075447,1.0,False,False,-0.047454834999716644,False,False
EURUSD,M5,estrela,alta,pos_ny,a_favor,243,0.4732510288065844,0.4113804582277621,0.5359541586469371,0.53475935828877,0.9763843876535662,-0.1728395061728395,-0.3333333333333333,0.0,0.97699328087516,False,False,-0.0615083294821856,False,False
EURUSD,M5,harami,baixa,pos_ny,a_favor,650,0.46307692307692305,0.4250729053075511,0.5015148028402688,0.53475935828877,0.9998912422451639,-0.17567567567567569,-0.27927927927927926,-0.07207207207207207,0.9996202077016374,False,False,-0.07168243521184692,False,False
EURUSD,M5,tres_velas,baixa,pos_ny,a_favor,213,0.4647887323943662,0.3990249864353211,0.5318000500610277,0.53475935828877,0.9827152462674043,-0.17674418604651163,-0.34418604651162793,0.004651162790697674,0.9726251911132864,False,False,-0.06997062589440378,False,False
EURUSD,M5,estrela,alta,ny,a_favor,466,0.5021459227467812,0.4569179660129719,0.547338789031634,0.53475935828877,0.9274407479300361,-0.1789489390072106,-0.30316715801126903,-0.05844153943004357,0.9981204517617687,False,False,-0.03261343554198881,False,False
EURUSD,M5,pinca,alta,ny,a_favor,1332,0.46546546546546547,0.4388159180990728,0.49231363369577913,0.53475935828877,0.999999820782184,-0.17926568161211942,-0.24965172431965857,-0.1094785761617637,0.999999547867358,False,False,-0.0692938928233045,False,False
EURUSD,M5,marubozu,alta,ny,a_favor,1719,0.45200698080279234,0.42861279290846344,0.4756151909520223,0.53475935828877,0.999999999997255,-0.1805501493351753,-0.2463160437202783,-0.11912008929599116,0.999999990953547,False,False,-0.08275237748597764,False,False
EURUSD,M5,pin_bar,alta,pos_ny,a_favor,756,0.4642857142857143,0.42900522888574594,0.49992731437951593,0.53475935828877,0.9999548640811555,-0.18076923076923077,-0.28076923076923077,-0.08461538461538462,0.999913822361209,False,False,-0.07047364400305567,False,False
EURUSD,M5,engolfo,alta,ny,a_favor,2273,0.4799824021117466,0.4594949184488925,0.5005374326630141,0.53475935828877,0.9999999235219029,-0.18394891045322978,-0.2374658325058092,-0.12924009089422672,0.9999999999766347,False,False,-0.054776956177023384,False,False
EURUSD,M5,tres_velas,alta,ny,contra,209,0.46411483253588515,0.3977603353885958,0.5317646731172114,0.53475935828877,0.9827525063701682,-0.1895734597156398,-0.36018957345971564,-0.004739336492890996,0.979794748238772,False,False,-0.07064452575288482,False,False
EURUSD,M5,cruzamento_emas,alta,ny,a_favor,867,0.47750865051903113,0.44443288526127883,0.5107828436122472,0.53475935828877,0.9996737610765208,-0.19795221843003413,-0.2901023890784983,-0.10921501706484642,0.9999943899264274,False,False,-0.05725070776973884,False,False
EURUSD,M5,tres_velas,alta,ny,a_favor,316,0.4240506329113924,0.37079475980827076,0.4791308871763836,0.53475935828877,0.9999680860078745,-0.19885106174522596,-0.33646661825550206,-0.049783646826332136,0.9963333046093646,False,False,-0.11070872537737758,False,False
EURUSD,M5,cruzamento_emas,alta,pos_ny,a_favor,508,0.49015748031496065,0.4469234789976678,0.5335392212629939,0.53475935828877,0.9801887724792899,-0.19922630560928434,-0.3152804642166344,-0.08317214700193423,0.9996500151696018,False,False,-0.04460187797380932,False,False
EURUSD,M5,doji,baixa,pos_ny,a_favor,1414,0.47029702970297027,0.4443975351322553,0.49635747701849103,0.53475935828877,0.9999994665334324,-0.19945541184479237,-0.26480599046970726,-0.13206262763784887,0.9999999948598979,False,False,-0.0644623285857997,False,False
EURUSD,M5,tres_velas,alta,londres,a_favor,693,0.443001443001443,0.406432638044413,0.4801986767259562,0.53475935828877,0.9999994535007667,-0.2017167381974249,-0.296137339055794,-0.10718884120171733,0.9999677140242793,False,False,-0.09175791528732696,False,False
EURUSD,M5,rompimento,alta,ny,a_favor,3947,0.45122878135292627,0.4357595018012173,0.46679290279086155,0.53475935828877,1.0,-0.20421287210174585,-0.24565659824242725,-0.1642777412022345,1.0,False,False,-0.0835305769358437,False,False
EURUSD,M5,cruzamento_emas,alta,ny,contra,1519,0.4930875576036866,0.4679948423213354,0.5182151469862433,0.53475935828877,0.9994769188587819,-0.2043342281625786,-0.2671497359251453,-0.1404337808880143,0.9999999993130488,False,False,-0.04167180068508336,False,False
EURUSD,M5,inside_bar,baixa,pos_ny,a_favor,2896,0.46098066298342544,0.4428894713755564,0.47917523346802854,0.53475935828877,0.9999999999999992,-0.20775716694772345,-0.2523018549747048,-0.16020236087689713,1.0,False,False,-0.07377869530534453,False,False
EURUSD,M5,marubozu,alta,ny,contra,1728,0.4693287037037037,0.44589244331723377,0.49290103026539944,0.53475935828877,0.9999999773187148,-0.20900898459980377,-0.26931034413566785,-0.14791409005495487,0.9999999999794138,False,False,-0.06543065458506625,False,False
EURUSD,M5,rompimento,alta,pos_ny,contra,1048,0.48950381679389315,0.4593323683377308,0.519751932042798,0.53475935828877,0.9984837401432463,-0.21032827841243137,-0.2942137510469392,-0.1304446002501525,0.9999998900696825,False,False,-0.045255541494876816,False,False
EURUSD,M5,cruzamento_emas,baixa,pos_ny,a_favor,603,0.4593698175787728,0.4199763059070564,0.4992777277655535,0.53475935828877,0.9999104364238305,-0.2107843137254902,-0.3088235294117647,-0.10784313725490197,0.9999553737158552,False,False,-0.07538954070999715,False,False
EURUSD,M5,rompimento,baixa,pos_ny,a_favor,1404,0.46438746438746437,0.43843271063898687,0.49053656400947593,0.53475935828877,0.999999943645871,-0.21338912133891214,-0.28451882845188287,-0.14435146443514643,0.9999999994042202,False,False,-0.0703718939013056,False,False
EURUSD,M5,engolfo,baixa,pos_ny,a_favor,1060,0.439622641509434,0.4100142108793113,0.46966710917199356,0.53475935828877,0.9999999997700987,-0.21787709497206703,-0.29608938547486036,-0.1424581005586592,0.9999999629719623,False,False,-0.095136716779336,False,False
EURUSD,M5,divergencia_rsi,baixa,pos_ny,contra,353,0.46175637393767704,0.4104407396037461,0.5138954065121485,0.53475935828877,0.9974391763663225,-0.22714681440443213,-0.3601108033240997,-0.08587257617728532,0.9994400119509892,False,False,-0.07300298435109293,False,False
EURUSD,M5,pin_bar,alta,ny,a_favor,1493,0.4768921634293369,0.4516487539180078,0.502254179760511,0.53475935828877,0.999996633466343,-0.22860941580610825,-0.2919234113562826,-0.16288355103041136,0.9999999999928884,False,False,-0.05786719485943309,False,False
EURUSD,M5,engolfo,alta,ny,contra,2318,0.4685073339085418,0.44826205377521716,0.4888568225178453,0.53475935828877,0.9999999999251589,-0.2293128101461899,-0.28107631337954325,-0.1760374425273358,1.0,False,False,-0.06625202438022815,False,False
EURUSD,M5,rompimento,alta,ny,contra,1782,0.4708193041526375,0.4477317342082619,0.4940324131709361,0.53475935828877,0.99999997129916,-0.23670024960558425,-0.2963003597369099,-0.1759389160649023,0.9999999999999905,False,False,-0.06394005413613246,False,False
EURUSD,M5,estrela,alta,londres,a_favor,717,0.43375174337517436,0.3979244239118873,0.47028515416174177,0.53475935828877,0.9999999752654273,-0.23756906077348067,-0.3328729281767956,-0.14226519337016574,0.9999993804532876,False,False,-0.10100761491359561,False,False
EURUSD,M5,marubozu,baixa,pos_ny,a_favor,760,0.43157894736842106,0.39679673663813797,0.467049354983326,0.53475935828877,0.9999999950477373,-0.25,-0.33549222797927464,-0.1489637305699482,0.9999999400072259,False,False,-0.10318041092034891,False,False
EURUSD,M5,pinca,baixa,pos_ny,a_favor,509,0.4656188605108055,0.42270410260377217,0.5090486849331707,0.53475935828877,0.9992302968726876,-0.25287356321839083,-0.3563218390804598,-0.1492816091954031,0.9999947212496407,False,False,-0.0691404977779645,False,False
EURUSD,M5,pin_bar,baixa,pos_ny,a_favor,711,0.44022503516174405,0.40415439796705543,0.4769381170918384,0.53475935828877,0.9999998156476317,-0.26859504132231404,-0.3596074380165288,-0.16942148760330578,0.9999999859547897,False,False,-0.09453432312702592,False,False
